Date,Open,High,Low,Close,Volume,Ticker
2008-04-03,74.3923,74.3923,74.0127,74.1342,678359.61326284,IEF
2008-04-04,74.5158,74.724,74.5058,74.7011,510767.35354814,IEF
2008-04-07,74.2877,74.4241,73.944,74.206,400111.95182625,IEF
2008-04-08,74.4161,74.4331,74.1412,74.213,569032.29319128,IEF
2008-04-09,74.3545,74.7897,74.2528,74.6602,921577.23897035,IEF
2008-04-10,74.6602,74.7479,74.198,74.3623,241748.00247542,IEF
2008-04-11,74.6832,74.7997,74.5846,74.6832,867554.53141661,IEF
2008-04-14,74.6772,74.7997,74.4411,74.4919,297856.69163866,IEF
2008-04-15,74.2608,74.3923,74.0576,74.1562,331453.24241184,IEF
2008-04-16,74.1064,74.188,73.4618,73.6521,1352014.2237327,IEF
2008-04-17,73.6272,73.7089,73.2287,73.4808,987016.63028003,IEF
2008-04-18,73.0215,73.4618,72.7954,73.4131,2767167.0351905,IEF
2008-04-21,73.3015,73.5146,73.2058,73.419,367658.77595839,IEF
2008-04-22,73.3613,73.6272,73.2835,73.4708,518408.59128226,IEF
2008-04-23,73.4369,73.4887,73.1879,73.4051,231615.23136557,IEF
2008-04-24,72.9109,73.0962,72.6998,72.8253,371251.52291719,IEF
2008-04-25,72.6738,72.8751,72.4826,72.7247,255941.31045264,IEF
2008-04-28,72.6649,72.9259,72.631,72.8601,203196.49249893,IEF
2008-04-29,72.9966,73.1789,72.8931,72.9887,174750.64992516,IEF
2008-04-30,72.9667,73.2925,72.7336,73.2208,204258.55628279,IEF
2008-05-01,73.3293,73.3891,72.8333,72.9817,407675.89380294,IEF
2008-05-02,72.4896,72.6649,72.3252,72.3869,413823.41612082,IEF
2008-05-05,72.5494,72.5932,72.2575,72.4896,192306.82527092,IEF
2008-05-06,72.639,72.7336,72.2106,72.2674,674960.6076181,IEF
2008-05-07,72.1858,72.5852,72.098,72.5494,437577.30583475,IEF
2008-05-08,72.6898,73.0215,72.648,73.0215,539594.65570402,IEF
2008-05-09,73.2058,73.2487,72.9817,73.1062,286425.95410866,IEF
2008-05-12,73.0394,73.2666,72.9419,72.9817,135870.88393987,IEF
2008-05-13,72.5494,72.7157,72.3311,72.3711,555651.09258752,IEF
2008-05-14,72.5662,72.5662,72.0722,72.3471,211162.97471885,IEF
2008-05-15,72.2863,72.7854,72.2863,72.7526,325797.60218666,IEF
2008-05-16,72.5852,72.9966,72.5573,72.623,385208.92825812,IEF
2008-05-19,72.7077,72.8193,72.4427,72.7954,198091.9609858,IEF
2008-05-20,72.9568,73.0494,72.7854,73.0126,278986.48841666,IEF
2008-05-21,72.7615,73.0315,72.7157,72.8413,221718.36289202,IEF
2008-05-22,72.5573,72.5662,72.134,72.3631,270930.66434726,IEF
2008-05-23,72.5065,72.7954,72.4985,72.6818,500358.52616177,IEF
2008-05-27,72.3311,72.5155,72.2266,72.3311,313454.37318264,IEF
2008-05-28,72.0532,72.107,71.7693,71.7933,239601.79040559,IEF
2008-05-29,71.6298,71.6298,71.2424,71.4515,469358.91206992,IEF
2008-05-30,71.7285,71.8331,71.6388,71.6956,3437528.0433213,IEF
2008-06-02,71.8511,71.9725,70.7652,71.8689,290955.28472563,IEF
2008-06-03,71.7365,72.3959,71.586,72.2425,680005.91251192,IEF
2008-06-04,72.4109,72.4189,71.8999,71.9725,560003.74718751,IEF
2008-06-05,71.7773,71.8092,71.5362,71.605,1307168.6306516,IEF
2008-06-06,72.0044,72.3123,71.8769,72.2266,302688.17839829,IEF
2008-06-09,71.8689,72.0293,71.605,71.7116,348732.35764007,IEF
2008-06-10,71.5362,71.615,71.1756,71.2812,267813.73802508,IEF
2008-06-11,71.4267,71.7116,71.2095,71.3539,299228.94229323,IEF
2008-06-12,71.0421,71.0421,70.6168,70.7283,662181.71161767,IEF
2008-06-13,70.7283,70.9684,70.4952,70.561,701546.33280864,IEF
2008-06-16,70.7194,70.7453,70.4563,70.571,218628.54027699,IEF
2008-06-17,70.7024,70.8827,70.553,70.807,322792.10221609,IEF
2008-06-18,70.9335,71.2493,70.9007,71.2025,358704.51418903,IEF
2008-06-19,71.0421,71.1168,70.7652,70.7821,185159.47731152,IEF
2008-06-20,71.1856,71.3071,71.0003,71.1168,385476.95380659,IEF
2008-06-23,71.2025,71.3141,70.9933,71.085,571640.27212365,IEF
2008-06-24,71.2752,71.5602,71.2344,71.4595,331073.79051174,IEF
2008-06-25,71.4436,71.5014,71.075,71.4515,307828.84818763,IEF
2008-06-26,71.4595,71.9417,71.4595,71.8589,388091.959626,IEF
2008-06-27,71.9497,72.3033,71.8689,72.2106,209482.54487558,IEF
2008-06-30,72.125,72.2943,72.0293,72.2575,291175.12590584,IEF
2008-07-01,72.2674,72.3471,71.8241,71.8241,430276.37020151,IEF
2008-07-02,71.8909,72.0891,71.8421,71.9905,568889.74776849,IEF
2008-07-03,71.9088,72.1588,71.8092,72.0124,317028.04716233,IEF
2008-07-07,72.0632,72.623,71.8829,72.3561,615025.27654177,IEF
2008-07-08,72.4029,72.639,72.3769,72.5324,249874.0954152,IEF
2008-07-09,72.5414,72.9419,72.4597,72.8851,373234.10890311,IEF
2008-07-10,72.9189,73.0315,72.5932,72.9109,352449.58088356,IEF
2008-07-11,72.9109,72.9817,72.134,72.2266,457764.54845601,IEF
2008-07-14,72.2674,72.7854,72.2575,72.6101,358860.10954489,IEF
2008-07-15,72.7715,73.164,72.6998,72.8751,613096.89797014,IEF
2008-07-16,72.623,72.6649,72.2106,72.2106,374836.23914794,IEF
2008-07-17,72.1768,72.3311,71.7365,71.8689,322646.5452703,IEF
2008-07-18,71.8909,72.0293,71.5602,71.6219,442662.76436877,IEF
2008-07-21,71.577,71.7863,71.4765,71.7863,320385.89532583,IEF
2008-07-22,71.7205,71.7514,71.4436,71.5362,318450.48986717,IEF
2008-07-23,71.3937,71.4854,71.1856,71.4187,666012.36889479,IEF
2008-07-24,71.5093,72.0722,71.4934,72.0293,334550.0919139,IEF
2008-07-25,71.8589,71.9656,71.5183,71.6219,359496.5447424,IEF
2008-07-28,71.8589,72.1678,71.8331,72.0214,439594.02241486,IEF
2008-07-29,71.9167,71.9497,71.6866,71.8241,230095.4160832,IEF
2008-07-30,71.6628,72.0891,71.5602,71.9656,332891.74657276,IEF
2008-07-31,72.3471,72.5324,72.2943,72.5324,332980.08458124,IEF
2008-08-01,72.0293,72.3391,72.0124,72.3252,373575.41484499,IEF
2008-08-04,72.1947,72.4189,72.134,72.2764,444982.64093256,IEF
2008-08-05,72.2106,72.2943,71.9088,71.9088,430559.45336507,IEF
2008-08-06,71.9088,71.9417,71.605,71.9337,329885.24276119,IEF
2008-08-07,72.2346,72.7526,72.1419,72.6022,413200.03085639,IEF
2008-08-08,72.6738,72.6998,72.4348,72.5662,245560.59061443,IEF
2008-08-11,72.4667,72.4667,71.9815,72.2176,499506.26514808,IEF
2008-08-12,72.4746,72.7336,72.4507,72.7157,365993.40373021,IEF
2008-08-13,72.8333,72.8511,72.4189,72.5573,254437.55662636,IEF
2008-08-14,72.7854,72.9029,72.639,72.7854,366847.67242592,IEF
2008-08-15,72.9817,73.17,72.9419,73.0564,354198.2719152,IEF
2008-08-18,73.0494,73.2666,72.9817,73.2367,461366.32998386,IEF
2008-08-19,73.3203,73.3373,73.0394,73.1292,452177.16941921,IEF
2008-08-20,73.2586,73.4549,73.1968,73.3443,590097.89669238,IEF
2008-08-21,73.3891,73.3891,73.0315,73.1879,338933.86558506,IEF
2008-08-22,73.0494,73.0494,72.8333,72.9747,190355.35835616,IEF
2008-08-25,73.3971,73.5326,73.3711,73.4618,281765.12031997,IEF
2008-08-26,73.3801,73.4808,73.2367,73.4808,202096.28275687,IEF
2008-08-27,73.17,73.6112,73.17,73.5884,309601.63140339,IEF
2008-08-28,73.3891,73.5654,73.2437,73.4808,244093.97890535,IEF
2008-08-29,73.3203,73.4279,73.164,73.3971,601769.5560637,IEF
2008-09-02,72.9887,73.5654,72.8333,73.5495,422823.85457643,IEF
2008-09-03,73.5406,73.8155,73.5146,73.7258,496850.10184743,IEF
2008-09-04,73.8613,74.1342,73.7737,74.0994,557638.69777847,IEF
2008-09-05,74.2877,74.4241,73.8921,73.9251,440048.76239037,IEF
2008-09-08,73.4369,73.9609,73.2755,73.935,506809.20846332,IEF
2008-09-09,73.7995,74.3375,73.683,74.2777,392051.10855182,IEF
2008-09-10,73.8393,74.188,73.7915,74.0924,301424.34257233,IEF
2008-09-11,74.3046,74.3475,73.8921,73.9529,476543.40214651,IEF
2008-09-12,74.0396,74.0665,73.4618,73.5884,433948.42059974,IEF
2008-09-15,74.7011,75.0587,74.4003,75.0009,637285.45083945,IEF
2008-09-16,76.0618,76.0698,74.7479,74.7897,982033.56352856,IEF
2008-09-17,75.2679,75.6305,74.983,75.4592,1004912.1038857,IEF
2008-09-18,75.0488,75.486,74.5506,74.5766,832773.4482569,IEF
2008-09-19,73.1292,73.691,73.1292,73.2437,1622187.9919619,IEF
2008-09-22,72.7854,73.17,72.648,73.0872,951703.5113874,IEF
2008-09-23,73.1968,73.3203,72.8511,73.0872,551589.55187913,IEF
2008-09-24,73.3533,73.5246,73.0872,73.2755,503076.92760475,IEF
2008-09-25,73.2437,73.2437,72.623,73.0564,517292.3200841,IEF
2008-09-26,73.1968,73.3203,72.9419,73.0046,376126.17484005,IEF
2008-09-29,73.4808,74.7817,73.4808,74.0227,644838.35056508,IEF
2008-09-30,74.1412,74.1412,72.9029,73.0494,578724.37809969,IEF
2008-10-01,73.1968,73.7348,72.8931,73.3104,422876.05430872,IEF
2008-10-02,73.4369,73.8305,73.3443,73.7168,360805.55341362,IEF
2008-10-03,73.7995,74.0665,73.0803,73.9948,611996.68822808,IEF
2008-10-06,74.2608,74.983,74.2528,74.6004,1290067.1952813,IEF
2008-10-07,74.2608,74.7658,74.1252,74.5427,999548.5813931,IEF
2008-10-08,74.7817,74.9143,72.6738,73.5884,1052636.7129707,IEF
2008-10-09,72.8123,72.9109,72.4507,72.8511,698985.53440352,IEF
2008-10-10,72.623,72.623,71.7773,71.9905,1398344.4976611,IEF
2008-10-13,71.6558,72.0532,71.33,71.5014,579382.89779931,IEF
2008-10-14,71.4765,71.7693,71.1258,71.1666,892126.55155004,IEF
2008-10-15,71.1596,71.7514,71.0999,71.7514,299306.23805065,IEF
2008-10-16,71.5283,71.9167,71.4765,71.7693,400104.92493922,IEF
2008-10-17,72.1768,72.2176,71.3859,72.2176,539881.7542316,IEF
2008-10-20,71.8421,72.3391,71.6786,72.2943,382523.65356831,IEF
2008-10-21,72.7426,73.1879,72.4109,73.0564,273020.66132077,IEF
2008-10-22,73.17,73.6112,73.1292,73.6112,421092.22884189,IEF
2008-10-23,73.8245,74.0227,73.3203,73.7089,399645.16575867,IEF
2008-10-24,74.2289,74.2289,73.2208,73.4051,2330889.7034579,IEF
2008-10-27,73.4618,73.6362,73.0046,73.3613,258749.05374512,IEF
2008-10-28,72.9966,73.3533,72.5065,72.7715,336702.32702977,IEF
2008-10-29,72.8253,73.1132,72.5155,72.8751,309278.39459962,IEF
2008-10-30,72.3123,72.5065,72.116,72.3173,492026.64581585,IEF
2008-10-31,72.6101,72.8601,71.9247,72.1678,319823.74436274,IEF
2008-11-03,72.0044,72.134,71.7604,72.0124,2352306.6513109,IEF
2008-11-04,72.0363,72.9817,72.0363,72.8851,326541.44837176,IEF
2008-11-05,72.9029,73.2666,72.8123,73.2666,346886.29403089,IEF
2008-11-06,72.9189,73.2208,72.6649,73.0494,209442.39123536,IEF
2008-11-07,72.8601,72.9568,72.618,72.7854,257060.59317381,IEF
2008-11-10,72.6998,73.0564,72.4896,72.8601,248744.77428398,IEF
2008-11-11,72.8511,73.3891,72.8511,73.1292,157545.81893133,IEF
2008-11-12,73.3104,73.691,73.2835,73.5794,323222.75000747,IEF
2008-11-13,73.4808,73.8543,72.9817,73.0494,363895.37602864,IEF
2008-11-14,73.673,73.944,73.5146,73.7637,392415.50283684,IEF
2008-11-17,73.7737,74.1472,73.7348,74.0834,572922.17708771,IEF
2008-11-18,74.3923,74.8385,74.2448,74.6602,658347.03897653,IEF
2008-11-19,74.968,75.5866,74.7997,75.4592,523662.69510521,IEF
2008-11-20,76.4494,76.9803,76.0469,76.9803,881568.15185384,IEF
2008-11-21,76.1545,76.4563,75.8945,76.277,958287.70454269,IEF
2008-11-24,75.9722,76.039,75.2997,75.5638,740675.0513633,IEF
2008-11-25,76.532,78.5822,76.2421,76.8558,498476.32427639,IEF
2008-11-26,76.9644,77.3837,76.9305,77.3259,585421.0014476,IEF
2008-11-28,77.2244,77.6129,77.1955,77.4854,162298.00225152,IEF
2008-12-01,78.0452,78.892,77.7105,78.2663,803953.17298805,IEF
2008-12-02,78.2176,78.7226,78.1418,78.6808,336947.26423511,IEF
2008-12-03,78.639,78.9248,78.1668,78.8033,426496.90881568,IEF
2008-12-04,78.9677,79.4718,78.7226,79.2995,537480.56654637,IEF
2008-12-05,79.0344,79.3741,78.3471,78.4556,675169.40654725,IEF
2008-12-08,78.4118,78.5902,78.0622,78.1588,633817.18016534,IEF
2008-12-09,78.3113,79.0016,78.0622,78.8263,1721827.242489,IEF
2008-12-10,78.4039,78.7545,78.2345,78.7545,892526.08027024,IEF
2008-12-11,78.8581,79.2905,78.5204,79.2327,396611.55823996,IEF
2008-12-12,79.2257,79.4558,78.4039,79.4468,340627.3453614,IEF
2008-12-15,79.5096,79.8433,79.404,79.6192,398225.73457686,IEF
2008-12-16,79.677,80.976,79.3562,80.8813,491635.14782369,IEF
2008-12-17,81.9343,82.1325,81.2987,81.4332,809721.24340585,IEF
2008-12-18,82.0738,82.3627,81.8456,81.992,578437.27957211,IEF
2008-12-19,81.6494,82.1066,81.6494,81.7181,724235.14721569,IEF
2008-12-22,81.7529,81.8875,81.4103,81.499,973878.35919962,IEF
2008-12-23,81.3705,81.7451,81.2907,81.4581,392996.72677904,IEF
2008-12-24,81.4183,81.6494,81.3336,81.3784,156423.52468715,IEF
2008-12-26,81.7101,81.8207,81.4502,81.8207,219280.03308958,IEF
2008-12-29,81.6564,82.0488,81.5986,81.6932,256581.76101417,IEF
2008-12-30,81.473,81.8207,81.3705,81.8127,243720.55005128,IEF
2008-12-31,81.5916,81.7719,80.6403,80.8983,489965.76023149,IEF
2009-01-02,81.1055,81.2669,79.5933,79.7427,551269.32659837,IEF
2009-01-05,79.404,79.8911,79.2048,79.6032,1675495.9647197,IEF
2009-01-06,79.0016,79.7099,78.8263,79.5494,1090957.3395159,IEF
2009-01-07,79.4309,79.7597,79.2835,79.5674,359281.72276721,IEF
2009-01-08,79.654,80.0744,79.5266,79.7855,317957.60393345,IEF
2009-01-09,79.6451,80.4311,79.6451,80.1571,337499.37678815,IEF
2009-01-12,79.9599,80.7279,79.927,80.6622,905496.70990273,IEF
2009-01-13,80.456,80.7687,80.3982,80.7219,190979.7474616,IEF
2009-01-14,81.0526,81.4661,81.0368,81.1662,388843.83653914,IEF
2009-01-15,81.2669,81.3954,80.95,81.0965,502099.18646536,IEF
2009-01-16,80.0994,80.8744,80.0326,80.3553,349719.13334851,IEF
2009-01-20,79.4847,80.5138,79.4399,80.2348,432510.92027982,IEF
2009-01-21,79.7277,80.0994,79.3393,79.5096,586219.05504699,IEF
2009-01-22,79.414,79.4558,78.7465,78.9936,317944.55400038,IEF
2009-01-23,78.7147,79.0096,78.4646,79.0096,438277.98685661,IEF
2009-01-26,78.7077,78.9179,78.4646,78.8103,393380.19404315,IEF
2009-01-27,78.7545,79.4399,78.7077,79.3323,326123.85051346,IEF
2009-01-28,79.4399,79.4916,78.4836,78.8183,322383.53892684,IEF
2009-01-29,78.4208,78.616,77.58,77.7941,394686.19119134,IEF
2009-01-30,78.0204,78.1249,77.6926,77.7613,359513.61003949,IEF
2009-02-02,77.843,78.3043,77.57,78.1668,420878.41070771,IEF
2009-02-03,77.8779,77.9536,77.3519,77.5013,527955.11924487,IEF
2009-02-04,77.3081,77.3927,76.7711,77.1018,393495.63575879,IEF
2009-02-05,77.2084,77.562,76.9724,77.2821,777234.9407848,IEF
2009-02-06,77.1875,77.2084,76.7711,76.8149,807814.94933635,IEF
2009-02-09,76.7891,76.8399,76.4563,76.6556,567096.8877326,IEF
2009-02-10,77.2653,77.8869,77.1696,77.6856,529698.79107148,IEF
2009-02-11,77.8958,78.4039,77.8609,78.2823,383651.97085853,IEF
2009-02-12,78.4836,78.6489,78.1757,78.2574,460067.3597227,IEF
2009-02-13,77.9297,78.0283,77.5302,77.6448,368227.95380852,IEF
2009-02-17,78.4646,79.0016,78.4646,78.9508,504307.63667753,IEF
2009-02-18,78.9418,78.9856,78.2823,78.37,511453.98079592,IEF
2009-02-19,77.6448,78.2405,77.6448,77.9376,277608.21471606,IEF
2009-02-20,78.3959,78.7226,78.109,78.1588,410266.80743822,IEF
2009-02-23,77.8689,78.2663,77.7523,78.2345,533541.49444066,IEF
2009-02-24,78.3541,78.6569,77.8869,77.9376,674503.85996059,IEF
2009-02-25,77.9048,78.109,77.1626,77.2333,519161.47203641,IEF
2009-02-26,77.043,77.2333,76.9066,77.0341,272146.31580496,IEF
2009-02-27,77.2413,77.4186,76.8229,76.9724,349050.57523883,IEF
2009-03-02,77.1626,77.7015,77.1018,77.5382,605945.53464672,IEF
2009-03-03,77.1018,77.6856,77.0002,77.4435,639956.67175517,IEF
2009-03-04,76.7432,77.078,76.7213,77.043,401532.38684908,IEF
2009-03-05,77.6079,78.0452,77.3429,77.9466,575175.80014514,IEF
2009-03-06,77.562,78.1518,77.562,77.58,502310.99691753,IEF
2009-03-09,77.7015,77.8091,77.2653,77.6129,272382.21844126,IEF
2009-03-10,77.2244,77.3081,76.9644,77.043,296120.04669909,IEF
2009-03-11,76.8807,77.599,76.8229,77.599,388319.83153426,IEF
2009-03-12,77.6547,78.088,77.5142,77.8171,328287.12788038,IEF
2009-03-13,77.599,78.088,77.4346,77.7523,669928.35265737,IEF
2009-03-16,77.2413,77.5063,77.1995,77.3171,620101.70050674,IEF
2009-03-17,77.562,77.7015,77.0092,77.1696,269117.72749126,IEF
2009-03-18,77.3081,80.0575,77.3081,79.8115,909964.80621835,IEF
2009-03-19,80.0674,80.2079,79.5186,79.5346,861165.08341639,IEF
2009-03-20,79.677,79.8175,79.404,79.5346,280123.84027593,IEF
2009-03-23,79.4847,79.7277,79.2327,79.2735,345220.92180271,IEF
2009-03-24,79.1709,79.4847,78.8263,79.1629,981531.64302579,IEF
2009-03-25,78.9677,79.1799,78.5562,78.6808,537101.11464628,IEF
2009-03-26,78.6907,79.1102,78.5384,78.883,615062.41865897,IEF
2009-03-27,79.0594,79.1629,78.6808,78.8352,477397.67084222,IEF
2009-03-30,79.2835,79.3741,78.9179,79.1799,388947.23216272,IEF
2009-03-31,79.1799,79.404,79.1709,79.3143,1393750.9212198,IEF
2009-04-01,79.2995,79.414,79.0096,79.2835,278754.60114438,IEF
2009-04-02,79.0096,79.0693,78.5822,78.7625,669001.80740926,IEF
2009-04-03,78.4208,78.616,77.8341,77.8609,1425670.0536727,IEF
2009-04-06,77.9795,78.0352,77.6288,77.6776,440292.69575471,IEF
2009-04-07,77.8609,78.0124,77.7364,77.8779,350769.15104029,IEF
2009-04-08,77.9874,78.2574,77.8869,78.2574,303684.99251679,IEF
2009-04-09,77.7783,78.1418,77.6776,77.8011,302238.45762782,IEF
2009-04-13,78.1339,78.3789,78.094,78.2574,250992.37429537,IEF
2009-04-14,78.4646,78.7545,78.3471,78.6658,307567.84952619,IEF
2009-04-15,78.7705,78.8352,78.4118,78.7395,288820.11490686,IEF
2009-04-16,78.5652,78.6658,78.2893,78.4208,290684.24765413,IEF
2009-04-17,78.1996,78.2345,77.7185,77.7941,289934.378423,IEF
2009-04-20,78.088,78.4118,78.0722,78.3291,336303.80215056,IEF
2009-04-21,78.6569,78.7147,77.9207,78.0283,264594.41992034,IEF
2009-04-22,78.117,78.1588,77.599,77.843,194828.47387682,IEF
2009-04-23,77.7613,77.9207,77.5382,77.8241,288390.47095649,IEF
2009-04-24,77.6079,77.7185,77.3837,77.5212,307008.71008611,IEF
2009-04-27,77.843,77.9626,77.5552,77.843,251259.39600284,IEF
2009-04-28,78.094,78.101,77.3519,77.4704,343662.96056213,IEF
2009-04-29,77.4784,77.6378,76.7791,77.043,550269.50095686,IEF
2009-04-30,76.8479,77.0092,76.5958,76.9166,497046.85468452,IEF
2009-05-01,76.4912,76.532,76.2242,76.4314,681472.52422099,IEF
2009-05-04,76.4832,76.6556,76.3348,76.5161,625347.77360166,IEF
2009-05-05,76.5161,76.6556,76.3447,76.4912,296618.95567884,IEF
2009-05-06,76.4245,76.8149,76.3737,76.525,536035.03549841,IEF
2009-05-07,76.1017,76.3447,75.7461,75.8865,593556.12895644,IEF
2009-05-08,75.9622,76.2043,75.8775,75.9792,484224.79352085,IEF
2009-05-11,76.4832,76.7273,76.3617,76.6874,845247.17659166,IEF
2009-05-12,76.547,76.7522,76.4314,76.6386,250461.34240344,IEF
2009-05-13,76.8309,77.07,76.8229,76.9923,348111.98389865,IEF
2009-05-14,76.9474,77.043,76.8149,77.0002,225844.14942476,IEF
2009-05-15,76.8807,76.9405,76.6874,76.8149,307679.2758778,IEF
2009-05-18,76.8637,76.9215,76.3348,76.3667,552322.35581317,IEF
2009-05-19,76.2043,76.3029,76.03,76.2591,325646.02219483,IEF
2009-05-20,76.2691,76.5958,76.1465,76.4912,494834.38910832,IEF
2009-05-21,76.7363,76.7363,75.5936,75.6564,453939.91422493,IEF
2009-05-22,75.3267,75.5558,75.0966,75.2071,462863.05692311,IEF
2009-05-26,75.4323,75.5388,74.7011,74.716,629642.20542333,IEF
2009-05-27,74.724,74.7728,73.7995,73.8613,888292.88274991,IEF
2009-05-28,74.4003,74.4161,73.66,74.2528,799408.78475601,IEF
2009-05-29,74.2877,75.1593,74.2697,75.0886,1355594.9245995,IEF
2009-06-01,74.1164,74.188,73.4369,73.6442,1175147.4769679,IEF
2009-06-02,73.8305,73.9251,73.4549,73.8852,2305651.1328968,IEF
2009-06-03,74.1342,74.4241,74.0127,74.3475,688801.56740239,IEF
2009-06-04,73.8773,73.9699,73.3613,73.4808,715836.00952239,IEF
2009-06-05,72.8193,73.1968,72.5932,72.7526,1542785.1722652,IEF
2009-06-08,72.8413,72.9498,72.3252,72.3769,1375520.1647183,IEF
2009-06-09,72.7077,72.9109,72.4896,72.6898,1365082.2259428,IEF
2009-06-10,72.4746,72.648,72.0124,72.2575,1703650.6934018,IEF
2009-06-11,72.2425,73.0394,72.107,72.7526,946266.70850143,IEF
2009-06-12,72.8511,73.3203,72.8511,73.139,736674.74495624,IEF
2009-06-15,73.419,73.5884,73.3293,73.4618,643687.94877275,IEF
2009-06-16,73.4449,73.8921,73.3203,73.8683,487969.12047149,IEF
2009-06-17,73.8921,74.2289,73.673,73.673,720302.098156,IEF
2009-06-18,73.2666,73.4279,72.6998,72.7854,1229776.504489,IEF
2009-06-19,72.6738,73.139,72.618,73.1202,1030467.8882045,IEF
2009-06-22,73.419,73.6032,73.3293,73.5146,1475038.9543248,IEF
2009-06-23,73.5406,73.8543,73.4369,73.7487,596003.49332793,IEF
2009-06-24,73.7915,74.1622,73.4708,73.4708,832758.39064182,IEF
2009-06-25,73.6521,74.3923,73.4808,74.3923,957572.96974675,IEF
2009-06-26,74.45,74.6433,74.3135,74.4919,319342.90452109,IEF
2009-06-29,74.7011,74.7997,74.4919,74.6512,1093829.3286328,IEF
2009-06-30,74.2777,74.709,74.1622,74.45,737256.97273945,IEF
2009-07-01,73.935,74.198,73.7995,74.198,477292.26753663,IEF
2009-07-02,74.3375,74.6264,74.3375,74.4411,522840.54932168,IEF
2009-07-06,74.3235,74.5327,74.2369,74.4919,571832.00575571,IEF
2009-07-07,74.3773,74.7997,74.3773,74.7897,898084.34791787,IEF
2009-07-08,74.8535,75.7719,74.7897,75.6464,799212.03191893,IEF
2009-07-09,75.2071,75.3267,74.9312,75.1982,810095.67610091,IEF
2009-07-10,75.512,75.8307,75.3905,75.6753,484712.66024953,IEF
2009-07-13,75.7142,75.7949,75.3357,75.3984,396474.0320222,IEF
2009-07-14,74.976,75.1812,74.7817,74.9053,1140914.4909972,IEF
2009-07-15,74.5058,74.5766,73.9251,73.9251,865117.20545517,IEF
2009-07-16,74.4331,74.6344,74.3305,74.3773,235937.7707354,IEF
2009-07-17,74.0576,74.213,73.8683,73.8683,745926.14366324,IEF
2009-07-20,73.691,74.4003,73.66,74.1472,406157.08236157,IEF
2009-07-21,73.9699,75.0248,73.9609,74.976,1014431.5281412,IEF
2009-07-22,74.8873,74.8873,74.4331,74.5327,361236.20120499,IEF
2009-07-23,74.5248,74.5427,73.66,73.8065,627437.77057517,IEF
2009-07-24,73.7737,73.9948,73.7567,73.9609,354049.70344638,IEF
2009-07-27,73.5654,73.7487,73.3971,73.6192,395878.75430592,IEF
2009-07-28,73.7637,74.1622,73.5564,73.7637,362492.00630291,IEF
2009-07-29,74.0994,74.1252,73.5326,73.8155,321143.79528502,IEF
2009-07-30,73.666,74.1472,73.5326,74.1164,444899.3221291,IEF
2009-07-31,74.4331,74.9232,74.2777,74.8625,765123.59905304,IEF
2009-08-03,74.206,74.2289,73.6521,73.8473,549838.85316549,IEF
2009-08-04,74.0396,74.0994,73.3711,73.6362,668435.64108214,IEF
2009-08-05,73.3104,73.8613,73.1879,73.2208,476984.08834794,IEF
2009-08-06,73.1879,73.4887,73.0564,73.2208,376896.1208913,IEF
2009-08-07,72.8033,72.8851,72.639,72.7336,614246.29592147,IEF
2009-08-10,72.8253,73.2287,72.7526,73.2058,1801707.8905043,IEF
2009-08-11,73.4708,73.7089,73.4051,73.7089,396404.76699282,IEF
2009-08-12,73.7737,73.8305,73.1968,73.5076,756542.76613775,IEF
2009-08-13,73.7258,74.2209,73.6521,74.0834,744383.24003774,IEF
2009-08-14,74.2528,74.7011,74.2448,74.3135,841701.61016011,IEF
2009-08-17,74.6184,74.8535,74.6004,74.8226,693825.79163508,IEF
2009-08-18,74.8315,74.8455,74.5427,74.5596,623297.93026836,IEF
2009-08-19,75.0706,75.0886,74.6772,74.8385,599990.74980191,IEF
2009-08-20,74.9232,75.0706,74.7011,75.0328,657423.50525144,IEF
2009-08-21,74.976,75.0328,74.2448,74.2697,526945.2551933,IEF
2009-08-24,74.0994,74.7569,74.0924,74.732,446985.3037386,IEF
2009-08-25,74.6702,74.993,74.4919,74.9312,382410.21953468,IEF
2009-08-26,74.993,75.0706,74.8385,75.0248,265867.29031535,IEF
2009-08-27,74.7997,75.0886,74.724,74.8226,458578.6635115,IEF
2009-08-28,74.6702,75.0408,74.6104,74.993,367562.40722185,IEF
2009-08-31,75.0587,75.2918,74.9401,75.2071,585816.51480378,IEF
2009-09-01,74.8315,75.3595,74.709,75.1902,562460.14612805,IEF
2009-09-02,75.2997,75.6464,75.2161,75.6086,462506.69336614,IEF
2009-09-03,75.3984,75.5708,75.3177,75.3357,298399.76962265,IEF
2009-09-04,75.2918,75.3905,74.8625,74.8873,631410.97327508,IEF
2009-09-08,74.716,75.0706,74.6931,74.716,494876.55043056,IEF
2009-09-09,74.6104,74.7997,74.4411,74.7817,688295.6315356,IEF
2009-09-10,75.0587,75.6026,75.0328,75.3357,759199.9332794,IEF
2009-09-11,75.6654,75.9124,75.512,75.5638,1598054.6503479,IEF
2009-09-14,75.3437,75.4492,75.0706,75.1194,577812.89046667,IEF
2009-09-15,74.8226,75.1046,74.8226,74.9581,859980.55102986,IEF
2009-09-16,75.0636,75.0886,74.709,74.9053,900032.80330961,IEF
2009-09-17,74.9501,75.2759,74.724,75.2679,1025184.6729924,IEF
2009-09-18,75.0408,75.1504,74.7569,74.8695,1102277.6545353,IEF
2009-09-21,75.0009,75.1424,74.724,74.8226,747426.8859665,IEF
